id_cliente,monto_solicitado,antiguedad_empresa_meses,rubro,estado_empresa,id_ejecutivo_venta,score_equifax,consultas_equifax_ultimos_6m,unidad_gestion_asignada,tasa_interes_asignada,target_default
10310,30892.0,78,Comercio,Activa,624,656.0,-1.0,Comercial_Sur,17.2,0
10311,30511.0,41,Servicios,Activa,635,550.0,1.0,Comercial_Norte,18.55,0
10312,87467.0,82,Manufactura,Activa,273,656.0,4.0,Comercial_Sur,16.75,0
10313,70286.0,51,Servicios,Activa,882,373.0,6.0,Comercial_Digital,20.7,0
10314,69620.0,44,Tecnología,Activa,529,333.0,3.0,Comercial_Sur,22.34,0
10315,103196.0,95,Servicios,Activa,981,567.0,6.0,Comercial_Digital,18.13,0
10316,36931.0,13,Comercio,Activa,705,663.0,3.0,Comercial_Digital,15.71,0
10317,62665.0,90,Servicios,Activa,707,591.0,2.0,Comercial_Sur,18.93,0
10318,28333.0,108,Manufactura,Activa,134,675.0,,Comercial_Digital,16.29,0
10319,47067.0,12,Comercio,Activa,853,480.0,2.0,Comercial_Sur,18.29,0
10320,32725.0,82,Manufactura,Activa,818,688.0,4.0,Comercial_Norte,17.8,0
10321,39246.0,9,Comercio,Activa,761,763.0,4.0,Comercial_Sur,16.71,0
10322,58462.0,113,Agricultura,Activa,892,530.0,4.0,Comercial_Digital,17.91,0
10323,18872.0,85,Servicios,Activa,891,677.0,4.0,Comercial_Digital,16.31,0
10324,193670.0,48,Comercio,Activa,263,602.0,6.0,Comercial_Norte,17.17,0
10325,16239.0,49,Agricultura,Activa,493,574.0,8.0,Unidad_Activos_Especiales,17.75,1
10326,13748.0,53,Comercio,Activa,367,763.0,3.0,Comercial_Digital,13.48,0
10327,91719.0,56,Servicios,Activa,424,633.0,4.0,Comercial_Sur,17.09,0
10328,68414.0,40,Manufactura,Activa,503,676.0,2.0,Comercial_Digital,16.48,0
10329,59832.0,107,Agricultura,Activa,136,474.0,4.0,Comercial_Sur,21.47,0
10330,60035.0,24,Comercio,Activa,595,673.0,3.0,Comercial_Norte,17.05,0
10331,35961.0,98,Manufactura,Activa,629,761.0,4.0,Comercial_Norte,15.04,0
10332,17716.0,72,Comercio,Activa,210,508.0,6.0,Comercial_Digital,19.6,0
10333,38586.0,108,Comercio,Activa,587,568.0,2.0,Comercial_Norte,17.13,0
10334,21126.0,117,Comercio,Activa,324,669.0,4.0,Comercial_Norte,17.04,0
10335,79229.0,33,Servicios,Activa,396,645.0,3.0,Comercial_Digital,16.66,0
10336,32285.0,23,Comercio,Activa,879,464.0,4.0,Comercial_Digital,20.17,0
10337,18762.0,77,Comercio,Activa,964,616.0,7.0,Comercial_Digital,18.22,0
10338,28082.0,54,Tecnología,Activa,296,567.0,3.0,Comercial_Sur,17.94,0
10339,50531.0,53,Comercio,Activa,428,503.0,5.0,Comercial_Digital,19.73,0
10340,23133.0,49,Servicios,Activa,196,736.0,7.0,Comercial_Sur,15.27,0
10341,18812.0,78,Servicios,Activa,547,601.0,2.0,Comercial_Digital,16.93,0
10342,44132.0,78,Comercio,Activa,257,698.0,4.0,Comercial_Sur,17.45,0
10343,44178.0,80,Comercio,Activa,593,413.0,,Unidad_Activos_Especiales,21.83,1
10344,24208.0,49,Servicios,Activa,116,659.0,1.0,Comercial_Norte,17.32,0
10345,24914.0,102,Servicios,Activa,646,706.0,5.0,Comercial_Digital,17.19,0
10346,43723.0,60,Manufactura,Activa,435,576.0,6.0,Comercial_Digital,16.81,0
10347,11402.0,103,Servicios,Activa,523,550.0,3.0,Comercial_Sur,19.57,0
10348,11778.0,90,Agricultura,Activa,502,470.0,3.0,Comercial_Norte,21.38,0
10349,20440.0,90,Servicios,Activa,927,513.0,1.0,Comercial_Norte,19.91,0
10350,30615.0,65,Servicios,Activa,530,555.0,6.0,Comercial_Sur,18.55,0
10351,46571.0,32,Comercio,Activa,993,502.0,,Comercial_Digital,18.14,0
10352,118218.0,79,Servicios,Activa,997,453.0,2.0,Unidad_Activos_Especiales,20.75,1
10353,72123.0,116,Servicios,Activa,809,616.0,2.0,Comercial_Sur,18.32,0
10354,31954.0,21,Manufactura,Activa,728,628.0,,Comercial_Digital,18.67,0
10355,35767.0,18,Manufactura,Activa,592,709.0,7.0,Comercial_Norte,16.04,0
10356,16285.0,94,Servicios,Activa,543,524.0,4.0,Comercial_Sur,18.57,0
10357,35782.0,60,Servicios,Activa,850,602.0,4.0,Comercial_Norte,17.21,0
10358,28827.0,13,Manufactura,Activa,110,558.0,4.0,Comercial_Digital,17.7,0
10359,47013.0,24,Comercio,Activa,940,551.0,7.0,Comercial_Digital,19.23,0
10360,18736.0,30,Comercio,Activa,638,568.0,3.0,Comercial_Sur,18.44,0
10361,55021.0,2,Agricultura,Activa,369,580.0,4.0,Comercial_Norte,18.77,0
10362,123771.0,83,Tecnología,Activa,710,625.0,,Comercial_Norte,17.78,0
10363,33289.0,111,Servicios,Activa,225,567.0,6.0,Comercial_Norte,18.08,0
10364,50080.0,108,Tecnología,Activa,823,723.0,2.0,Comercial_Sur,15.28,0
10365,63077.0,111,Comercio,Activa,221,430.0,0.0,Comercial_Digital,21.87,0
10366,26345.0,25,Comercio,Activa,451,705.0,4.0,Comercial_Digital,16.65,0
10367,43446.0,50,Servicios,Activa,467,563.0,5.0,Comercial_Digital,19.74,0
10368,36683.0,14,Agricultura,Activa,491,581.0,5.0,Comercial_Norte,18.76,0
10369,39267.0,6,Servicios,Activa,174,599.0,3.0,Comercial_Sur,17.65,0
10370,19567.0,76,Comercio,Activa,549,671.0,8.0,Comercial_Norte,16.52,0
10371,37035.0,84,Comercio,Activa,104,512.0,,Comercial_Sur,18.52,0
10372,54090.0,87,Manufactura,Activa,257,534.0,1.0,Comercial_Norte,20.26,0
10373,115950.0,30,Manufactura,Activa,335,650.0,6.0,Comercial_Sur,18.65,0
10374,78231.0,30,Comercio,Activa,588,430.0,3.0,Comercial_Norte,20.24,0
10375,203322.0,38,Servicios,Activa,302,597.0,7.0,Comercial_Norte,18.71,0
10376,19656.0,58,Tecnología,Activa,819,520.0,4.0,Comercial_Sur,18.85,0
10377,72974.0,94,Servicios,Activa,892,499.0,3.0,Comercial_Digital,18.03,0
10378,42052.0,41,Comercio,Activa,461,436.0,5.0,Comercial_Digital,19.89,0
10379,209367.0,94,Agricultura,Activa,892,607.0,6.0,Unidad_Activos_Especiales,18.62,1
10380,19022.0,57,Servicios,Activa,430,616.0,8.0,Comercial_Digital,18.77,0
10381,18550.0,36,Comercio,Activa,673,533.0,6.0,Comercial_Norte,19.0,0
10382,22482.0,64,Comercio,Activa,420,584.0,6.0,Comercial_Digital,17.56,0
10383,6640.0,113,Servicios,Activa,836,421.0,,Unidad_Activos_Especiales,19.56,1
10384,23847.0,98,Manufactura,Activa,356,476.0,6.0,Comercial_Norte,19.54,1
10385,19785.0,16,Manufactura,Activa,475,580.0,5.0,Comercial_Norte,18.05,0
10386,40959.0,88,Servicios,Activa,727,606.0,3.0,Comercial_Digital,17.66,0
10387,47734.0,78,Manufactura,Activa,274,639.0,1.0,Comercial_Digital,16.24,0
10388,162907.0,90,Comercio,Activa,428,419.0,2.0,Comercial_Digital,21.07,0
10389,77679.0,72,Manufactura,Activa,382,640.0,3.0,Comercial_Norte,17.5,0
10390,22890.0,14,Comercio,Activa,393,427.0,4.0,Comercial_Digital,20.32,0
10391,17699.0,31,Comercio,Activa,502,643.0,5.0,Comercial_Norte,17.36,0
10392,53827.0,66,Agricultura,Activa,907,579.0,6.0,Comercial_Digital,18.85,0
10393,12630.0,112,Comercio,Activa,820,709.0,7.0,Comercial_Digital,16.92,0
10394,157183.0,68,Comercio,Activa,751,463.0,5.0,Unidad_Activos_Especiales,21.32,1
10395,93298.0,65,Comercio,Activa,677,678.0,1.0,Comercial_Norte,18.11,0
10396,24951.0,55,Comercio,Activa,299,483.0,2.0,Comercial_Sur,20.27,0
10397,9223.0,84,Comercio,Activa,132,611.0,4.0,Comercial_Norte,17.68,0
10398,107269.0,78,Servicios,Activa,607,396.0,6.0,Comercial_Digital,20.41,0
10399,33136.0,40,Agricultura,Activa,240,688.0,5.0,Comercial_Sur,17.54,0
10400,97758.0,25,Manufactura,Activa,142,773.0,2.0,Comercial_Sur,14.22,0
10401,10142.0,25,Comercio,Activa,760,530.0,2.0,Comercial_Sur,19.14,0
10402,22483.0,3,Comercio,Activa,822,612.0,3.0,Comercial_Norte,16.89,0
10403,36468.0,69,Comercio,Activa,517,644.0,2.0,Comercial_Sur,18.32,0
10404,37706.0,102,Comercio,Activa,897,445.0,4.0,Comercial_Sur,21.13,0
10405,25335.0,118,Comercio,Activa,375,525.0,5.0,Comercial_Norte,19.15,0
10406,59771.0,26,Agricultura,Activa,181,519.0,5.0,Comercial_Norte,22.11,0
10407,15458.0,40,Comercio,Activa,312,841.0,3.0,Comercial_Norte,13.64,0
10408,32406.0,38,Comercio,Activa,731,705.0,4.0,Comercial_Digital,16.87,0
10409,39984.0,38,Servicios,Activa,874,578.0,1.0,Comercial_Norte,18.88,0
10410,54806.0,68,Manufactura,Activa,296,678.0,3.0,Comercial_Norte,17.07,0
10411,64170.0,7,Manufactura,Activa,876,621.0,5.0,Comercial_Sur,17.41,0
10412,14769.0,94,Tecnología,Activa,144,659.0,8.0,Comercial_Digital,17.23,0
10413,10644.0,30,Comercio,Activa,629,495.0,7.0,Comercial_Sur,21.35,0
10414,100926.0,19,Comercio,Activa,402,737.0,1.0,Comercial_Norte,15.99,0
10415,47375.0,103,Comercio,Activa,725,523.0,6.0,Comercial_Norte,19.81,0
10416,19955.0,35,Servicios,Activa,612,528.0,4.0,Comercial_Sur,17.47,0
10417,125608.0,104,Manufactura,Activa,848,659.0,4.0,Comercial_Digital,16.97,0
10418,39837.0,33,Comercio,Activa,945,635.0,9.0,Comercial_Digital,19.76,0
10419,93287.0,33,Manufactura,Activa,427,602.0,3.0,Comercial_Sur,17.47,0
10420,38331.0,78,Comercio,Activa,920,684.0,5.0,Comercial_Norte,16.19,0
10421,188829.0,38,Manufactura,Activa,136,484.0,6.0,Comercial_Digital,21.48,0
10422,147897.0,10,Manufactura,Activa,119,784.0,3.0,Comercial_Digital,14.63,0
10423,29757.0,57,Agricultura,Activa,450,480.0,-0.0,Unidad_Activos_Especiales,19.07,1
10424,79004.0,28,Servicios,Activa,285,591.0,1.0,Comercial_Digital,18.84,0
10425,60858.0,78,Comercio,Activa,731,786.0,5.0,Comercial_Norte,17.59,0
10426,108543.0,100,Manufactura,Activa,140,529.0,6.0,Comercial_Sur,19.99,0
10427,16782.0,38,Comercio,Activa,399,702.0,5.0,Comercial_Digital,16.54,0
10428,62871.0,16,Comercio,Activa,476,579.0,5.0,Comercial_Norte,19.66,0
10429,84689.0,21,Manufactura,Activa,334,516.0,5.0,Comercial_Norte,19.07,0
10430,8893.0,92,Servicios,Activa,980,562.0,2.0,Comercial_Sur,18.07,0
10431,14092.0,97,Servicios,Activa,994,657.0,4.0,Comercial_Sur,18.64,0
10432,7105.0,6,Agricultura,Activa,518,701.0,5.0,Comercial_Norte,17.81,0
10433,29275.0,41,Comercio,Activa,180,623.0,5.0,Comercial_Norte,17.3,0
10434,64475.0,15,Servicios,Activa,126,440.0,7.0,Comercial_Digital,21.44,0
10435,120799.0,108,Servicios,Activa,120,664.0,3.0,Comercial_Digital,18.34,0
10436,38533.0,3,Agricultura,Activa,395,586.0,3.0,Comercial_Digital,18.06,0
10437,133638.0,43,Comercio,Activa,857,490.0,3.0,Comercial_Digital,19.82,0
10438,12039.0,47,Servicios,Activa,655,635.0,-1.0,Comercial_Digital,16.29,0
10439,9296.0,99,Servicios,Activa,976,713.0,5.0,Comercial_Sur,16.29,0
10440,34737.0,14,Comercio,Activa,957,601.0,4.0,Comercial_Digital,17.4,0
10441,49378.0,66,Servicios,Activa,271,622.0,4.0,Unidad_Activos_Especiales,17.47,1
10442,35378.0,29,Servicios,Activa,872,646.0,2.0,Comercial_Norte,16.0,0
10443,6947.0,4,Comercio,Activa,964,648.0,5.0,Comercial_Digital,18.59,0
10444,33816.0,26,Manufactura,Activa,479,569.0,4.0,Comercial_Sur,19.55,0
10445,12790.0,115,Servicios,Activa,808,682.0,7.0,Comercial_Norte,18.08,0
10446,62053.0,12,Comercio,Activa,831,691.0,4.0,Comercial_Norte,16.67,0
10447,48692.0,2,Comercio,Activa,248,679.0,5.0,Comercial_Digital,16.5,0
10448,17122.0,17,Comercio,Activa,619,569.0,7.0,Comercial_Norte,18.77,0
10449,24074.0,35,Tecnología,Activa,933,699.0,3.0,Comercial_Digital,16.89,0
10450,15563.0,10,Tecnología,Activa,986,639.0,3.0,Comercial_Digital,18.91,0
10451,34539.0,112,Agricultura,Activa,264,503.0,7.0,Comercial_Digital,19.64,0
10452,77973.0,86,Servicios,Activa,517,562.0,1.0,Comercial_Sur,18.69,0
10453,16505.0,105,Manufactura,Activa,472,547.0,3.0,Comercial_Norte,19.59,0
10454,54352.0,43,Manufactura,Activa,207,401.0,3.0,Comercial_Norte,19.13,0
10455,23761.0,21,Comercio,Activa,415,700.0,2.0,Comercial_Norte,17.99,0
10456,19258.0,15,Servicios,Activa,544,910.0,5.0,Comercial_Norte,14.11,0
10457,33335.0,35,Tecnología,Activa,529,721.0,3.0,Comercial_Norte,16.65,0
10458,15864.0,112,Comercio,Activa,584,616.0,4.0,Comercial_Digital,18.4,0
10459,23320.0,85,Servicios,Activa,760,548.0,2.0,Comercial_Digital,19.71,0
10460,13929.0,85,Servicios,Activa,318,507.0,5.0,Comercial_Digital,22.05,0
10461,174867.0,85,Servicios,Activa,597,615.0,8.0,Comercial_Sur,17.42,0
10462,37355.0,60,Servicios,Activa,348,697.0,4.0,Comercial_Sur,17.7,0
10463,20748.0,44,Servicios,Activa,373,533.0,4.0,Comercial_Sur,19.45,0
10464,43096.0,96,Servicios,Activa,467,856.0,2.0,Comercial_Sur,13.4,0
10465,33194.0,119,Comercio,Activa,928,462.0,6.0,Comercial_Norte,21.23,0
10466,30431.0,5,Manufactura,Activa,296,622.0,4.0,Comercial_Sur,18.05,0
10467,59357.0,103,Servicios,Activa,773,607.0,5.0,Comercial_Norte,18.3,0
10468,66570.0,73,Tecnología,Activa,949,601.0,6.0,Comercial_Norte,18.25,0
10469,23756.0,117,Comercio,Activa,605,543.0,4.0,Comercial_Norte,19.34,0
10470,22910.0,18,Comercio,Activa,710,608.0,6.0,Comercial_Digital,18.77,0
10471,29143.0,21,Comercio,Activa,701,555.0,6.0,Comercial_Digital,18.28,0
10472,5759.0,72,Servicios,Activa,768,729.0,5.0,Comercial_Norte,16.04,0
10473,10806.0,108,Comercio,Activa,959,762.0,4.0,Comercial_Sur,16.67,0
10474,108391.0,116,Servicios,Activa,809,491.0,4.0,Unidad_Activos_Especiales,18.71,1
10475,135398.0,98,Servicios,Activa,189,436.0,5.0,Comercial_Sur,21.57,0
10476,29756.0,74,Comercio,Activa,413,562.0,5.0,Comercial_Norte,18.62,1
10477,57598.0,51,Manufactura,Activa,821,628.0,1.0,Comercial_Digital,18.68,0
10478,46583.0,41,Agricultura,Activa,772,611.0,3.0,Comercial_Norte,18.42,0
10479,426388.0,24,Comercio,Activa,195,653.0,,Comercial_Digital,16.82,0
10480,88935.0,104,Manufactura,Activa,829,668.0,4.0,Unidad_Activos_Especiales,16.59,1
10481,32783.0,24,Servicios,Activa,825,613.0,,Comercial_Norte,17.17,1
10482,16908.0,96,Servicios,Activa,389,653.0,8.0,Comercial_Digital,16.1,0
10483,10045.0,97,Manufactura,Activa,218,675.0,6.0,Comercial_Digital,17.04,0
10484,42735.0,38,Comercio,Activa,730,625.0,6.0,Comercial_Norte,17.88,0
10485,19829.0,44,Manufactura,Activa,148,505.0,4.0,Comercial_Sur,20.11,0
10486,11640.0,57,Comercio,Activa,623,745.0,5.0,Comercial_Sur,15.6,0
10487,21650.0,115,Tecnología,Activa,353,610.0,4.0,Comercial_Norte,18.5,0
10488,15287.0,59,Comercio,Activa,249,505.0,2.0,Comercial_Digital,20.59,0
10489,140044.0,113,Comercio,Activa,568,487.0,4.0,Comercial_Sur,21.64,0
10490,73520.0,34,Comercio,Activa,763,508.0,4.0,Comercial_Sur,18.57,0
10491,36085.0,75,Manufactura,Activa,411,477.0,4.0,Comercial_Sur,21.22,0
10492,118653.0,95,Servicios,Activa,764,597.0,6.0,Unidad_Activos_Especiales,18.5,1
10493,38634.0,82,Tecnología,Activa,549,582.0,4.0,Comercial_Sur,18.65,0
10494,18233.0,23,Servicios,Activa,740,678.0,4.0,Comercial_Digital,16.56,0
10495,122823.0,86,Comercio,Activa,301,717.0,4.0,Comercial_Digital,17.52,0
10496,55889.0,43,Manufactura,Activa,473,691.0,5.0,Comercial_Norte,17.02,0
10497,15839.0,82,Comercio,Activa,773,663.0,5.0,Comercial_Digital,15.91,0
10498,31186.0,40,Comercio,Activa,488,629.0,5.0,Comercial_Norte,15.95,0
10499,18025.0,47,Comercio,Activa,884,581.0,1.0,Comercial_Sur,18.45,0
10500,12013.0,41,Comercio,Activa,740,588.0,4.0,Comercial_Sur,18.78,0
10501,76187.0,47,Comercio,Activa,561,658.0,4.0,Comercial_Sur,16.57,0
10502,167298.0,103,Comercio,Activa,504,504.0,1.0,Comercial_Norte,19.2,0
10503,11863.0,20,Comercio,Activa,105,595.0,1.0,Comercial_Digital,19.22,0
10504,56975.0,77,Servicios,Activa,942,526.0,3.0,Comercial_Sur,18.89,0
10505,21579.0,109,Comercio,Activa,138,717.0,3.0,Comercial_Digital,16.85,0
10506,24595.0,65,Servicios,Activa,759,672.0,4.0,Comercial_Digital,16.51,0
10507,22609.0,116,Comercio,Activa,951,814.0,4.0,Comercial_Norte,16.04,0
10508,18193.0,68,Agricultura,Activa,824,524.0,5.0,Comercial_Norte,19.57,0
10509,37753.0,24,Comercio,Activa,729,535.0,2.0,Comercial_Digital,19.21,0
10510,18681.0,100,Agricultura,Activa,251,606.0,2.0,Comercial_Digital,19.4,0
10511,45088.0,36,Servicios,Activa,140,527.0,2.0,Comercial_Sur,17.77,0
10512,34885.0,45,Manufactura,Activa,218,654.0,4.0,Comercial_Sur,17.95,0
10513,29997.0,2,Comercio,Activa,701,595.0,4.0,Comercial_Sur,16.65,0
10514,17570.0,28,Comercio,Activa,422,551.0,6.0,Comercial_Digital,18.98,0
10515,22893.0,26,Agricultura,Activa,905,709.0,2.0,Comercial_Norte,16.58,0
10516,66457.0,23,Servicios,Activa,332,415.0,6.0,Comercial_Digital,21.28,0
10517,54216.0,79,Servicios,Activa,137,654.0,1.0,Comercial_Sur,15.63,0
10518,16613.0,36,Tecnología,Activa,383,545.0,4.0,Comercial_Sur,19.22,0
10519,39319.0,91,Comercio,Activa,350,682.0,5.0,Comercial_Norte,18.15,0
10520,66245.0,6,Comercio,Activa,877,706.0,5.0,Comercial_Digital,15.96,0
10521,9552.0,35,Servicios,Activa,251,372.0,7.0,Comercial_Sur,20.91,0
10522,56089.0,103,Servicios,Activa,929,579.0,9.0,Comercial_Norte,17.96,0
10523,21373.0,38,Manufactura,Activa,715,606.0,5.0,Comercial_Sur,18.9,0
10524,57324.0,35,Tecnología,Activa,791,364.0,1.0,Comercial_Norte,20.89,0
10525,19720.0,100,Comercio,Activa,467,623.0,12.0,Comercial_Digital,17.44,0
10526,8571.0,74,Manufactura,Activa,170,547.0,6.0,Comercial_Norte,19.75,0
10527,9877.0,94,Servicios,Activa,314,479.0,6.0,Comercial_Digital,19.15,0
10528,37740.0,53,Manufactura,Activa,314,535.0,,Comercial_Digital,20.09,0
10529,44702.0,105,Comercio,Activa,962,518.0,4.0,Comercial_Sur,18.82,0
10530,17616.0,38,Servicios,Activa,981,543.0,2.0,Comercial_Digital,18.86,0
10531,60529.0,93,Comercio,Activa,351,619.0,5.0,Comercial_Sur,18.73,0
10532,9612.0,116,Servicios,Activa,149,628.0,3.0,Unidad_Activos_Especiales,18.56,1
10533,34446.0,59,Comercio,Activa,850,592.0,5.0,Comercial_Digital,17.85,0
10534,13783.0,43,Tecnología,Activa,830,640.0,,Unidad_Activos_Especiales,16.63,1
10535,21559.0,103,Servicios,Activa,936,495.0,6.0,Comercial_Digital,21.12,0
10536,37719.0,114,Servicios,Activa,454,615.0,5.0,Comercial_Norte,17.68,0
10537,18245.0,4,Tecnología,Activa,788,811.0,7.0,Comercial_Sur,15.39,0
10538,26698.0,5,Servicios,Activa,116,441.0,8.0,Comercial_Sur,21.21,0
10539,81230.0,68,Servicios,Activa,474,437.0,5.0,Comercial_Digital,19.84,0
10540,22891.0,100,Comercio,Activa,330,728.0,7.0,Comercial_Norte,14.88,0
10541,70867.0,45,Manufactura,Activa,697,622.0,7.0,Comercial_Norte,18.38,0
10542,14709.0,80,Comercio,Activa,985,540.0,4.0,Comercial_Norte,17.59,0
10543,55484.0,25,Manufactura,Activa,920,487.0,5.0,Comercial_Norte,18.81,0
10544,115065.0,78,Agricultura,Activa,961,596.0,5.0,Comercial_Digital,18.82,0
10545,5028.0,11,Comercio,Activa,805,543.0,,Unidad_Activos_Especiales,19.34,1
10546,19197.0,29,Agricultura,Activa,744,614.0,3.0,Comercial_Sur,18.23,0
10547,57622.0,34,Servicios,Activa,997,486.0,6.0,Comercial_Norte,19.3,0
10548,30871.0,86,Servicios,Activa,801,496.0,3.0,Unidad_Activos_Especiales,20.88,1
10549,48870.0,14,Servicios,Activa,198,543.0,4.0,Comercial_Digital,18.03,0
10550,22400.0,24,Servicios,Activa,514,665.0,3.0,Comercial_Norte,15.09,0
10551,38920.0,59,Agricultura,Activa,180,492.0,5.0,Comercial_Norte,17.97,0
10552,32063.0,39,Agricultura,Activa,802,608.0,9.0,Comercial_Sur,18.06,0
10553,92432.0,26,Servicios,Activa,322,793.0,,Comercial_Norte,15.11,1
10554,44513.0,43,Servicios,Activa,854,485.0,1.0,Comercial_Sur,20.49,0
10555,47576.0,36,Comercio,Activa,429,525.0,4.0,Comercial_Norte,19.79,0
10556,26121.0,39,Comercio,Activa,431,591.0,2.0,Comercial_Norte,18.11,0
10557,24586.0,61,Servicios,Activa,217,306.0,5.0,Comercial_Digital,21.07,0
10558,25692.0,16,Comercio,Activa,629,457.0,2.0,Comercial_Norte,19.61,0
10559,49790.0,102,Servicios,Activa,214,631.0,4.0,Comercial_Norte,17.07,0
10560,25931.0,59,Servicios,Activa,304,582.0,2.0,Comercial_Sur,19.89,0
10561,45790.0,96,Servicios,Activa,540,705.0,3.0,Comercial_Norte,16.33,0
10562,191056.0,6,Servicios,Activa,811,576.0,2.0,Comercial_Digital,19.39,0
10563,72904.0,98,Manufactura,Activa,966,567.0,7.0,Comercial_Digital,18.7,0
10564,27978.0,56,Comercio,Activa,474,530.0,3.0,Comercial_Norte,18.98,0
10565,94937.0,8,Servicios,Activa,417,566.0,5.0,Comercial_Norte,18.04,0
10566,26201.0,94,Comercio,Activa,866,479.0,,Comercial_Sur,20.34,0
10567,7112.0,27,Servicios,Activa,487,515.0,,Unidad_Activos_Especiales,18.26,1
10568,16212.0,71,Servicios,Activa,401,503.0,5.0,Comercial_Norte,19.43,0
10569,8130.0,27,Comercio,Activa,938,479.0,5.0,Comercial_Sur,19.93,0
10570,27413.0,89,Comercio,Activa,927,536.0,7.0,Comercial_Digital,19.16,0
10571,36855.0,46,Comercio,Activa,784,645.0,6.0,Comercial_Norte,16.49,0
10572,138850.0,41,Agricultura,Activa,975,614.0,7.0,Comercial_Norte,17.41,0
10573,47171.0,79,Servicios,Activa,178,667.0,2.0,Comercial_Sur,17.31,0
10574,30477.0,25,Servicios,Activa,581,508.0,1.0,Comercial_Sur,19.61,0
10575,70511.0,86,Agricultura,Activa,761,599.0,7.0,Comercial_Norte,19.27,0
10576,6192.0,18,Comercio,Activa,292,770.0,5.0,Comercial_Sur,15.25,0
10577,43848.0,12,Agricultura,Activa,361,740.0,2.0,Comercial_Norte,14.72,0
10578,67285.0,87,Servicios,Activa,932,403.0,,Comercial_Norte,20.49,1
10579,11127.0,51,Agricultura,Activa,694,499.0,,Comercial_Norte,18.47,0
10580,90672.0,109,Comercio,Activa,995,770.0,4.0,Comercial_Digital,17.03,0
10581,47610.0,39,Comercio,Activa,226,645.0,5.0,Comercial_Norte,18.13,0
10582,26050.0,89,Comercio,Activa,282,581.0,2.0,Comercial_Norte,18.64,0
10583,60248.0,10,Servicios,Activa,561,570.0,4.0,Comercial_Digital,18.85,0
10584,223363.0,94,Comercio,Activa,773,553.0,4.0,Comercial_Norte,18.63,1
10585,42003.0,74,Manufactura,Activa,652,624.0,3.0,Comercial_Digital,16.28,0
10586,44293.0,98,Comercio,Activa,259,547.0,3.0,Comercial_Norte,18.36,0
10587,25147.0,110,Comercio,Activa,550,584.0,3.0,Comercial_Digital,15.84,0
10588,18400.0,77,Comercio,Activa,662,543.0,2.0,Comercial_Norte,19.55,0
10589,70564.0,54,Manufactura,Activa,209,617.0,3.0,Comercial_Digital,17.88,0
10590,18309.0,29,Agricultura,Activa,179,526.0,4.0,Comercial_Sur,19.19,0
10591,38455.0,102,Agricultura,Activa,522,473.0,2.0,Comercial_Digital,19.19,0
10592,24782.0,41,Comercio,Activa,324,748.0,,Comercial_Digital,15.68,0
10593,53273.0,109,Comercio,Activa,616,593.0,1.0,Comercial_Sur,18.71,0
10594,47426.0,9,Servicios,Activa,925,700.0,,Unidad_Activos_Especiales,16.9,1
10595,83286.0,63,Servicios,Activa,326,407.0,6.0,Comercial_Norte,19.8,0
10596,24149.0,77,Comercio,Activa,506,455.0,6.0,Comercial_Digital,19.48,0
10597,29264.0,37,Agricultura,Activa,573,647.0,5.0,Comercial_Norte,17.96,0
10598,16597.0,14,Comercio,Activa,273,593.0,,Comercial_Digital,17.84,0
10599,25452.0,101,Servicios,Activa,723,484.0,,Comercial_Sur,21.55,0
10600,49111.0,73,Comercio,Activa,490,714.0,7.0,Comercial_Digital,15.33,0
10601,66542.0,72,Servicios,Activa,204,513.0,4.0,Comercial_Norte,19.11,0
10602,17366.0,39,Comercio,Activa,161,720.0,0.0,Comercial_Norte,15.83,0
10603,72816.0,40,Tecnología,Activa,106,593.0,0.0,Comercial_Sur,17.89,0
10604,107421.0,54,Servicios,Activa,626,493.0,5.0,Comercial_Norte,18.62,0
10605,50552.0,3,Tecnología,Activa,224,533.0,2.0,Comercial_Sur,17.16,0
10606,162989.0,55,Comercio,Activa,631,737.0,4.0,Comercial_Sur,16.51,0
10607,19555.0,111,Manufactura,Activa,953,570.0,6.0,Comercial_Norte,19.94,0
10608,13417.0,104,Manufactura,Activa,467,697.0,2.0,Comercial_Norte,16.08,0
10609,8752.0,33,Manufactura,Activa,409,670.0,3.0,Unidad_Activos_Especiales,17.24,1
10610,120191.0,96,Servicios,Activa,533,592.0,3.0,Comercial_Sur,17.95,0
10611,61297.0,71,Servicios,Activa,938,578.0,2.0,Comercial_Norte,18.16,0
10612,34736.0,19,Servicios,Activa,706,560.0,1.0,Comercial_Sur,17.99,0
10613,45432.0,34,Tecnología,Activa,532,565.0,2.0,Unidad_Activos_Especiales,19.22,1
10614,14759.0,78,Comercio,Activa,860,751.0,1.0,Comercial_Norte,15.99,0
